feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
hour_cos,1,626.9499830013306,1250.1107755683229,22.295373023786162,623.1607925669923,0.9684316498141335,0.8815757821072516,0.005962086529109308,0.08685586770688192
dow_cos,3,626.9499830013306,1142.1325948934314,9.385170533261828,515.1826118921008,0.9684316498141335,0.8862425439664439,0.0018218459874348083,0.08218910584768968
dow_sin,2,626.9499830013306,1077.8607122537462,15.96716267457091,450.91072925241565,0.9684316498141335,0.900278090370494,0.0031523615131113674,0.06815355944363954
load_lag_24h,10,626.9499830013306,737.7250072504598,13.730761790379479,110.77502424912927,0.9684316498141335,0.9539258184769823,0.00182327639625514,0.01450583133715122
month_cos,5,626.9499830013306,714.5514267118334,2.829618119951744,87.60144371050285,0.9684316498141335,0.9579306261937941,0.0003295532691056138,0.010501023620339445
solar_rad_lag_10h,13,626.9499830013306,651.1041779874173,2.1951347333398648,24.154194986086736,0.9684316498141335,0.9642516960694326,0.0002392322222343145,0.004179953744700926
hour_sin,0,626.9499830013306,649.355054096856,1.682946009326912,22.405071095525386,0.9684316498141335,0.9647540450069172,0.00014489640740019877,0.0036776048072163503
pca_cbs_knmi_full_01,16,626.9499830013306,641.8598010008058,1.68685245163595,14.909817999475194,0.9684316498141335,0.9667668923269028,0.00017308265452145236,0.001664757487230717
month_sin,4,626.9499830013306,641.6554870216836,1.485052082548734,14.705504020353033,0.9684316498141335,0.9666927365131823,0.00015355035093204538,0.001738913300951217
pca_cbs_knmi_full_14,29,626.9499830013306,637.4169791440809,0.6333402275072129,10.466996142750304,0.9684316498141335,0.9672551350998162,6.411805722926656e-05,0.0011765147143173449
pca_cbs_knmi_full_08,23,626.9499830013306,636.3619426764911,0.4914108346856817,9.411959675160574,0.9684316498141335,0.96759328000037,5.884445977372868e-05,0.0008383698137635065
pca_cbs_knmi_full_05,20,626.9499830013306,631.3438121083944,0.41724438085149035,4.39382910706388,0.9684316498141335,0.967991207009451,4.1131054257929926e-05,0.0004404428046825837
pca_cbs_knmi_full_06,21,626.9499830013306,630.775695042524,0.4502446396355649,3.8257120411934693,0.9684316498141335,0.9680641824669441,4.3288271192143865e-05,0.00036746734718939855
pca_cbs_knmi_full_11,26,626.9499830013306,630.7064284017079,0.3974681597085978,3.756445400377288,0.9684316498141335,0.9680493127827591,4.5948344875866676e-05,0.00038233703137446895
pca_cbs_knmi_full_16,31,626.9499830013306,630.5488993926888,0.4726464534506495,3.598916391358216,0.9684316498141335,0.968009755873342,3.5989786469174315e-05,0.00042189394079150677
pca_cbs_knmi_full_13,28,626.9499830013306,628.3915796900416,0.3400089888263134,1.4415966887110017,0.9684316498141335,0.9682644891681947,3.71360092054531e-05,0.00016716064593880198
pca_cbs_knmi_full_09,24,626.9499830013306,627.2037944647886,0.4070368200223265,0.2538114634580779,0.9684316498141335,0.9683346012535943,3.8414284953067376e-05,9.704856053927013e-05
load_lag_12h,9,626.9499830013306,626.7495376496456,3.393317272577858,-0.20044535168494804,0.9684316498141335,0.9668831575124267,0.00036465076231494625,0.0015484923017068386
pca_cbs_knmi_full_02,17,626.9499830013306,626.6873325427969,0.24184823699556277,-0.26265045853369884,0.9684316498141335,0.9684639173600672,2.533345839566806e-05,-3.226754593366188e-05
pca_cbs_knmi_full_03,18,626.9499830013306,626.4191620361873,0.517828301733128,-0.5308209651432207,0.9684316498141335,0.9684655184192728,5.447990625844392e-05,-3.3868605139208974e-05
week_of_year,7,626.9499830013306,624.9923374083743,0.3608225404856457,-1.9576455929562826,0.9684316498141335,0.9686718039688488,3.7765287796430826e-05,-0.00024015415471523305
pca_cbs_knmi_full_15,30,626.9499830013306,624.8479814343007,0.5000083064216094,-2.1020015670299017,0.9684316498141335,0.9686640442322483,4.799831724392335e-05,-0.00023239441811473416
pca_cbs_knmi_full_12,27,626.9499830013306,624.4106524134202,0.490988492906739,-2.539330587910399,0.9684316498141335,0.9686208635934589,4.0541644002522334e-05,-0.00018921377932534789
day_of_year,6,626.9499830013306,623.851459738746,0.18185647369983593,-3.0985232625845356,0.9684316498141335,0.9687847191822074,1.656869077423948e-05,-0.00035306936807388833
temp_lag_107h,15,626.9499830013306,623.455810187314,2.4638492645224344,-3.494172814016565,0.9684316498141335,0.9680858150134484,0.00024786611486355586,0.00034583480068517414
pca_cbs_knmi_full_04,19,626.9499830013306,623.0921901428583,0.2130372982977137,-3.857792858472294,0.9684316498141335,0.9686443615832951,2.314309897299024e-05,-0.00021271176916159984
pca_cbs_knmi_full_10,25,626.9499830013306,623.0851462121078,0.5834866486060309,-3.8648367892227498,0.9684316498141335,0.9686978849174162,5.6868685744255e-05,-0.00026623510328260824
load_lag_1y,12,626.9499830013306,622.6165726360066,0.6827017908081991,-4.333410365323971,0.9684316498141335,0.9680176263047556,6.487094925935803e-05,0.0004140235093779143
pca_cbs_knmi_full_07,22,626.9499830013306,621.9368697291413,0.7095657442918618,-5.01311327218923,0.9684316498141335,0.968654430041253,5.118510859733145e-05,-0.00022278022711941237
humidity_lag_12h,14,626.9499830013306,621.9246935023541,0.4576126786133357,-5.025289498976463,0.9684316498141335,0.9685986696822175,4.4564850180308826e-05,-0.00016701986808398406
quarter,8,626.9499830013306,620.994681585149,0.8746127115822996,-5.955301416181555,0.9684316498141335,0.9691466789113269,7.878297015881445e-05,-0.0007150290971933426
load_lag_1w,11,626.9499830013306,620.1857791234704,3.9694157934714416,-6.7642038778601545,0.9684316498141335,0.9670914521836771,0.0004243433798268949,0.0013401976304564522
