feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
pca_cbs_knmi_full_13,28,714.6938062050239,718.266923936785,0.4542075118580847,3.573117731761158,0.9714839911951156,0.9710341950950905,4.8281922706082826e-05,0.00044979610002515713
pca_cbs_knmi_full_06,21,714.6938062050239,717.6183092714305,0.5699214573097772,2.9245030664066007,0.9714839911951156,0.9710030481676645,3.749787370666831e-05,0.0004809430274511639
pca_cbs_knmi_full_03,18,714.6938062050239,717.0473025145768,1.3110656619856493,2.353496309552952,0.9714839911951156,0.9714568010299102,9.540047957854388e-05,2.7190165205470684e-05
pca_cbs_knmi_full_04,19,714.6938062050239,716.540778115306,0.16285331490084906,1.84697191028215,0.9714839911951156,0.9714473962683531,1.5573397313692747e-05,3.659492676255649e-05
week_of_year,7,714.6938062050239,715.2452100535995,0.22695175322750152,0.55140384857566,0.9714839911951156,0.9714469367253322,1.771175091150583e-05,3.70544697834152e-05
pca_cbs_knmi_full_02,17,714.6938062050239,714.7762184568378,0.04688071105025538,0.08241225181393474,0.9714839911951156,0.9714549493583267,1.9170003917549743e-06,2.904183678897887e-05
ntl_images,-1,714.6938062050239,714.6932602406735,0.0002983866640898138,-0.0005459643504082123,0.9714839911951156,0.9714839662628026,2.919396150291807e-08,2.4932312991943206e-08
pca_cbs_knmi_full_08,23,714.6938062050239,714.3935046844766,0.3538506975739076,-0.3003015205472366,0.9714839911951156,0.9710558245834143,2.1606204525774883e-05,0.0004281666117013083
pca_cbs_knmi_full_15,30,714.6938062050239,714.3466494640327,0.20941292380733675,-0.3471567409911813,0.9714839911951156,0.971553123579047,2.1619575341699326e-05,-6.913238393135845e-05
day_of_year,6,714.6938062050239,714.0149093679372,0.43288693724562755,-0.6788968370866542,0.9714839911951156,0.9715597182480551,4.827861438684018e-05,-7.572705293945603e-05
pca_cbs_knmi_full_09,24,714.6938062050239,713.0675654420567,0.4673359032921347,-1.6262407629671998,0.9714839911951156,0.9715218052660557,4.9665376154985116e-05,-3.781407094005651e-05
humidity_lag_12h,14,714.6938062050239,712.9607329681893,0.5847078110320988,-1.7330732368345707,0.9714839911951156,0.9713209739796765,5.138129483879654e-05,0.00016301721543909853
quarter,8,714.6938062050239,712.3772167908645,0.7768939732927483,-2.3165894141593526,0.9714839911951156,0.9718238669126398,5.749286645574753e-05,-0.0003398757175241407
pca_cbs_knmi_full_12,27,714.6938062050239,712.3462357398752,0.8303836654597173,-2.347570465148692,0.9714839911951156,0.9714687632156972,7.134689075080118e-05,1.5227979418441784e-05
load_lag_1y,12,714.6938062050239,711.78914974741,0.6763415564631231,-2.9046564576138962,0.9714839911951156,0.9708945541850543,6.868099984448478e-05,0.0005894370100613111
pca_cbs_knmi_full_10,25,714.6938062050239,710.3167692867889,0.3590754715101942,-4.377036918234921,0.9714839911951156,0.9717146495180555,3.550356716610597e-05,-0.00023065832293989175
load_lag_1w,11,714.6938062050239,699.9799418082163,7.959402275374733,-14.713864396807594,0.9714839911951156,0.9635425564560777,0.0009815458690975913,0.007941434739037967
pca_cbs_knmi_full_07,22,714.6938062050239,698.1860175459974,1.6890027908490097,-16.50778865902646,0.9714839911951156,0.9719646338401,0.0001719223774157276,-0.0004806426449843748
