feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
load_lag_12h,9,899.9050377335244,1710.5073349086847,36.35861257985253,810.6022971751603,0.9430704179178693,0.7880716880610316,0.016073539348657764,0.1549987298568377
dow_cos,3,899.9050377335244,1162.4124433423733,20.49015145953004,262.5074056088489,0.9430704179178693,0.8989610876125635,0.003808923192635478,0.04410933030530573
hour_sin,0,899.9050377335244,1067.4921473658771,17.834154600162215,167.58710963235274,0.9430704179178693,0.9161730590082389,0.0028243029167649564,0.02689735890963041
load_lag_24h,10,899.9050377335244,1052.7748154682206,10.130414322876826,152.86977773469619,0.9430704179178693,0.9326566208092242,0.001332237655013268,0.010413797108645095
dow_sin,2,899.9050377335244,957.7484020295418,4.622712807211511,57.8433642960174,0.9430704179178693,0.9336849101661425,0.0007653336252282431,0.009385507751726752
hour_cos,1,899.9050377335244,944.9693557020694,12.253668686026897,45.06431796854497,0.9430704179178693,0.9457017279573217,0.002017279216283983,-0.0026313100394523836
month_sin,4,899.9050377335244,907.8751224631509,3.554227881765445,7.970084729626478,0.9430704179178693,0.9422693142843409,0.000491103263347679,0.0008011036335283661
pca_cbs_knmi_full_09,24,899.9050377335244,906.2971925659837,0.5930538198021301,6.392154832459255,0.9430704179178693,0.9423424199429318,8.16362115675155e-05,0.0007279979749374998
load_lag_1w,11,899.9050377335244,905.3104801289121,15.418808610010995,5.405442395387695,0.9430704179178693,0.9451583533820411,0.001912797736395442,-0.002087935464171853
pca_cbs_knmi_full_16,31,899.9050377335244,904.35842982907,0.4397192826833263,4.45339209554561,0.9430704179178693,0.942457545608485,6.30987946411916e-05,0.000612872309384227
ntl_a2_all_mean,32,899.9050377335244,903.8084679068097,1.9981290376128518,3.903430173285301,0.9430704179178693,0.9425365678871327,0.00025333682427126154,0.0005338500307365823
day_of_year,6,899.9050377335244,901.9425743265999,0.36370048502227803,2.037536593075515,0.9430704179178693,0.942822651372573,4.4745834035658746e-05,0.0002477665452962352
pca_cbs_knmi_full_04,19,899.9050377335244,900.2473614269298,0.10522427332151417,0.342323693405433,0.9430704179178693,0.9430351815453035,1.0539888878327836e-05,3.5236372565750074e-05
quarter,8,899.9050377335244,900.1484139802529,0.3359993325845365,0.24337624672853053,0.9430704179178693,0.9430378813888186,5.871157074431302e-05,3.2536529050664065e-05
week_of_year,7,899.9050377335244,899.9819000954492,0.6995308656457172,0.07686236192478191,0.9430704179178693,0.9431444076351067,8.993724536633583e-05,-7.398971723737713e-05
pca_cbs_knmi_full_02,17,899.9050377335244,899.8875041668068,0.06848867036700072,-0.017533566717588656,0.9430704179178693,0.9430717321604132,9.384597524473502e-06,-1.3142425439038874e-06
pca_cbs_knmi_full_03,18,899.9050377335244,899.8763209057533,0.1445493422381984,-0.028716827771063436,0.9430704179178693,0.9430669540050749,2.0407244178430354e-05,3.4639127943769665e-06
pca_cbs_knmi_full_01,16,899.9050377335244,899.8629495630388,0.059105396403280885,-0.042088170485612864,0.9430704179178693,0.94308865743265,7.946668439773406e-06,-1.8239514780749033e-05
pca_cbs_knmi_full_11,26,899.9050377335244,899.6486297580237,0.2655902598099396,-0.25640797550067873,0.9430704179178693,0.9431126594669033,3.9252454540730036e-05,-4.224154903398336e-05
pca_cbs_knmi_full_15,30,899.9050377335244,899.647565787777,0.4661150220697272,-0.2574719457473975,0.9430704179178693,0.9431358580687078,7.018401514404902e-05,-6.544015083853605e-05
pca_cbs_knmi_full_13,28,899.9050377335244,899.3088664287947,0.6067840184568646,-0.5961713047297508,0.9430704179178693,0.9431739244339825,8.043176013034157e-05,-0.00010350651611323869
pca_cbs_knmi_full_14,29,899.9050377335244,898.7802002835836,0.5608080335314771,-1.1248374499408555,0.9430704179178693,0.9431851613955027,7.004631192645794e-05,-0.00011474347763340553
month_cos,5,899.9050377335244,898.3322150902817,0.6888214335613657,-1.5728226432427164,0.9430704179178693,0.9432985501134217,9.839560047709846e-05,-0.0002281321955523996
temp_lag_107h,15,899.9050377335244,897.8711143307762,0.2856052446706157,-2.0339234027482007,0.9430704179178693,0.9431894882243995,4.580446166778731e-05,-0.00011907030653024453
humidity_lag_12h,14,899.9050377335244,897.5049045446187,1.8791329541986022,-2.40013318890567,0.9430704179178693,0.9433531202471954,0.00027759584192082706,-0.0002827023293261455
pca_cbs_knmi_full_12,27,899.9050377335244,897.3870464814594,0.7056780489893313,-2.5179912520650305,0.9430704179178693,0.9432782006242348,0.00010780458270241873,-0.00020778270636556684
pca_cbs_knmi_full_06,21,899.9050377335244,897.0150410393171,0.9831520888629356,-2.889996694207298,0.9430704179178693,0.9435223337053348,0.00014593273934644408,-0.00045191578746550665
pca_cbs_knmi_full_10,25,899.9050377335244,896.0774903905076,1.0404887547789647,-3.8275473430168176,0.9430704179178693,0.9435088587199744,0.00013910964950372123,-0.00043844080210508896
pca_cbs_knmi_full_05,20,899.9050377335244,892.9617035663714,2.24778000775381,-6.9433341671530115,0.9430704179178693,0.9439701820298619,0.00029619242692542435,-0.0008997641119926625
pca_cbs_knmi_full_07,22,899.9050377335244,889.204613389052,4.475413616315896,-10.700424344472367,0.9430704179178693,0.9439062753573404,0.0006409926847950286,-0.0008358574394711216
pca_cbs_knmi_full_08,23,899.9050377335244,887.017536013791,0.7191590654010809,-12.88750171973345,0.9430704179178693,0.9445177583361956,0.00010588256034218075,-0.0014473404183262817
solar_rad_lag_10h,13,899.9050377335244,878.233851354802,3.485236642421804,-21.671186378722382,0.9430704179178693,0.9453102860536159,0.0004937353084115643,-0.0022398681357466144
load_lag_1y,12,899.9050377335244,856.5037031176887,2.484759524624256,-43.40133461583571,0.9430704179178693,0.9503830851071653,0.00036367944397712655,-0.007312667189296018
