model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s
cmat_tab,1,2015-01-01,90,2737.4152964159457,2263.223070504675,15.494696773923636,3.0105510704523444,0.1662756958782051,0.2011139066454051,0.1967082173299308,1992,0.0281694679210583,623784,7,36.50492835044861
cmat_tab,2,2016-01-01,90,3186.435310413082,2580.403539941014,17.03716625516407,3.467029352057193,0.1861389175484294,0.2298553735250041,0.0342376283360523,1992,0.0294277153564272,623784,6,41.38479351997376
cmat_tab,3,2017-01-01,90,2961.914885727735,2406.3681356284515,15.652635221788874,3.275655092573466,0.1701037412849511,0.2093747818424691,0.0660991957877572,1992,0.0367070415298695,623784,6,51.697977781295776
cmat_tab,4,2018-01-01,90,2569.304063629101,2092.4728410713165,13.939558920775257,2.704643108547409,0.1495008575594781,0.1835690066337693,-0.088087975389513,1992,0.029009949022697,623784,6,61.66201138496399
cmat_tab,5,2019-01-01,90,2143.975448399029,1852.2288839818243,14.906290995192814,2.524572908358115,0.1386117006793003,0.1604445787922239,-0.0238199530577595,1991,0.0301250401539383,623784,6,71.66571164131165
cmat_tab,6,2020-01-01,90,2009.1563249642568,1733.2879657678302,14.200202888315095,2.339508839268031,0.1330755622245388,0.1542557340858041,0.1343556140396151,1991,0.0331494050238419,623784,6,81.31030130386353
cmat_tab,7,2021-01-01,90,2883.2373620660305,2395.0264181982984,22.00672706894066,3.1903299348357192,0.1930709472792327,0.2324272352468367,0.0648491168630458,1991,0.0297174998110643,623784,6,91.4029896259308
cmat_tab,8,2022-01-01,90,2345.672434078653,1969.21049507942,18.14323427076124,2.4916150509277144,0.1625212795971942,0.1935911302803375,0.1590130875815787,1991,0.0554499721637478,623784,8,137.23770928382874
cmat_tab,9,2023-01-01,90,2194.1219151799773,1817.4029957721511,12.554609489461477,2.458307934359016,0.1303189665406108,0.1573320287880764,0.1681347666873688,1992,0.0218033186401481,623784,7,130.21634078025818
cmat_tab,10,2024-01-01,90,2191.4341192148263,1821.3320430158133,12.660415133542466,2.287670551611232,0.1277264213875991,0.1536809495156753,0.0708100796684513,1992,0.0209787444073568,623784,8,162.58792185783386
cmat_tab,0,2014-01-01,105,3044.2056316446983,2480.674813233393,16.923418128617566,3.4330458520594496,0.1843289227633514,0.2262026210601111,0.1716941573918917,2514,0.0431550872906444,2426886,6,44.25555086135864
cmat_tab,1,2015-01-01,105,2721.7552563755653,2252.8322783039976,18.98108057660844,3.092076471872512,0.1681403689650809,0.2031384836975789,0.1014522854724742,2514,0.0884946437049521,2426886,7,66.94187545776367
cmat_tab,2,2016-01-01,105,5384.030825168522,4914.89351176381,34.24364054424757,6.482503424130069,0.3596042076392937,0.3939292141642846,-0.0826559456973465,2514,0.0874643577973951,2426886,7,88.53178882598877
cmat_tab,3,2017-01-01,105,4034.535813027092,3489.3225814345915,23.443287402917782,4.646754474332627,0.2509258939654707,0.2901335379554697,0.1971041519251493,2514,0.0514120821922636,2426886,7,110.339857339859
cmat_tab,4,2018-01-01,105,2202.804280471885,1845.67827121246,12.978372954566664,2.3230917573740344,0.1339046651216933,0.1598142938050908,0.0692954960762391,2514,0.0470723360369022,2426886,7,132.38217616081238
cmat_tab,5,2019-01-01,105,3591.960779168462,3016.902458582558,26.12222754131381,4.146911014813166,0.2313568850915276,0.2754563227177704,0.0715671208939829,2513,0.0282442867415991,2426886,16,351.4574584960937
cmat_tab,6,2020-01-01,105,1908.974264894187,1593.549850154198,12.229973078001269,2.207234062970674,0.1239140728968091,0.1484414034461121,0.1575097290445467,2513,0.0672153066505085,2426886,8,201.0748081207276
cmat_tab,7,2021-01-01,105,2008.6550010954213,1699.879578535366,14.296294487955183,2.208500828981645,0.1380669090733207,0.1631461374663151,0.0739843686887042,2513,0.0389580661906813,2426886,6,170.43919563293457
cmat_tab,8,2022-01-01,105,1948.718527309384,1635.722243552278,13.450462032828115,2.124208180905636,0.1347439118937652,0.1605272280086416,0.0868120062069578,2513,0.0638933589301296,2426886,7,220.56049871444705
cmat_tab,9,2023-01-01,105,3382.264113506232,2762.8699178335155,18.53057113956061,3.645229746277849,0.2017385647806587,0.2469653397590722,0.0977949301163527,2513,0.0278749185882807,2426886,6,206.9797718524933
cmat_tab,10,2024-01-01,105,3205.8286563283573,2543.202802586764,16.576529025028357,3.360322149413027,0.1815469966561026,0.228848664274239,0.0459057363778148,2514,0.0282889997518875,2426886,6,226.2229804992676
cmat_tab,0,2014-01-01,120,2225.3900656325663,1887.2040158612187,15.394921886669014,2.6629914923957485,0.1420720577282267,0.1675313019764273,0.1796938724542309,2712,0.0325906790516994,2427048,9,41.88506865501404
cmat_tab,1,2015-01-01,120,2777.959275405536,2324.102145124677,19.79750280520686,3.149772618163432,0.1760778470540201,0.2104628187032255,0.0803397238523068,2712,0.036377661275091,2427048,10,49.9168062210083
cmat_tab,2,2016-01-01,120,2332.421377168964,1958.440453093312,15.98925144361629,2.533871561261236,0.1459940730030234,0.1738728876205427,0.1971385493092869,2712,0.0298517012899672,2427048,7,47.08796548843384
cmat_tab,3,2017-01-01,120,1968.7991080973,1690.6819290566234,12.713411143103723,2.217425174815284,0.1223541074943115,0.1424813583009402,0.1975696135039507,2712,0.0293216991962658,2427048,6,50.53353548049927
cmat_tab,4,2018-01-01,120,2094.162890323359,1747.4817405858223,12.654586718023042,2.2618752100351163,0.1288172877405175,0.1543732202477049,0.2684516187220463,2712,0.0382402117536575,2427048,11,109.80873847007751
cmat_tab,5,2019-01-01,120,2082.15602067893,1782.69549081001,14.46908417941088,2.5292556713353176,0.1401119221466574,0.1636481854419251,0.2167067862189855,2711,0.0292494029979463,2427048,6,70.2648093700409
cmat_tab,6,2020-01-01,120,2084.5165546060284,1783.233699763406,15.287826188850516,2.3984551380609824,0.1421496416927835,0.1661662637820475,0.1932275099423457,2711,0.0375889634851504,2427048,6,79.82464027404785
cmat_tab,7,2021-01-01,120,4535.337878583472,4069.834407456024,37.95745552443007,5.008268998784023,0.3391787931732933,0.3779737144766591,0.280487319905044,2711,0.0307301657964234,2427048,6,90.08902335166933
cmat_tab,8,2022-01-01,120,2781.076834895266,2327.582507463805,21.52049895968318,2.970511433670048,0.1923552924196708,0.2298328184296041,0.0914267653631957,2711,0.0503355406776622,2427048,11,181.6835782527924
cmat_tab,9,2023-01-01,120,2032.222549247856,1707.6057191044588,13.082214870987857,2.26531695468844,0.1263376716333225,0.1503545357340205,0.1915547884154156,2711,0.0219336920624805,2427048,11,200.8112132549286
cmat_tab,10,2024-01-01,120,2143.736721401606,1798.5926031152055,13.536504655321776,2.3990445174472006,0.1310778954916923,0.1562313207798643,0.2569405069801568,2712,0.0280579822793326,2427048,8,159.19151377677915
cmat_tab,0,2014-01-01,135,2110.1465913586712,1823.442625999451,14.169125776620236,2.5104445582920603,0.1387467673790838,0.160562232160463,0.2169646078758983,3072,0.0336600156279357,1637288,6,34.04743838310242
cmat_tab,1,2015-01-01,135,2245.26542993491,1905.830329577128,15.877375276441835,2.600820162188786,0.146022193189122,0.1720292605709339,0.2088321984620566,3072,0.0319026698666489,1637288,6,46.66775393486023
cmat_tab,2,2016-01-01,135,2132.622624354188,1809.2165015538533,13.717588489110875,2.3077301212417547,0.1359056540025975,0.1601994411695147,0.1929765396587862,3072,0.0352289413032984,1637288,6,62.57226300239563
cmat_tab,3,2017-01-01,135,1983.05914192689,1670.1643250783284,12.2412103376979,2.1856115538319423,0.1225950411899116,0.1455624536676391,0.2323356223591895,3072,0.0318532670609182,1637288,6,78.5115180015564
cmat_tab,4,2018-01-01,135,2110.041022756234,1784.3724953333538,14.179239136289503,2.340636230223509,0.1328578007309675,0.1571058792201024,0.2325186107043799,3072,0.0314957111810773,1637288,6,93.9724187850952
cmat_tab,5,2019-01-01,135,2087.941969447531,1800.6630439621665,15.24137254552526,2.587838936600824,0.143731603450921,0.1666626347374923,0.3652704607535499,3071,0.0281514392985674,1637288,6,108.84813117980956
cmat_tab,6,2020-01-01,135,2124.152196760065,1819.705975983749,15.884952076719614,2.3660447716086246,0.147162028660426,0.1717829971348641,0.2376225517888698,3071,0.0348664349220969,1637288,6,124.54782748222352
cmat_tab,7,2021-01-01,135,3303.4151416421246,2816.0280878581893,27.436425848345458,3.463692506336032,0.2386374617102264,0.2799398939859947,0.2996529152298714,3071,0.0353572626103089,1637288,6,140.50229573249817
cmat_tab,8,2022-01-01,135,2244.51748767339,1848.9081834093129,17.01133024318855,2.3970682216046497,0.1530007290892199,0.185738164365898,0.168591815645703,3071,0.0504043768454329,1637288,6,155.9691550731659
cmat_tab,9,2023-01-01,135,1957.2384861300104,1620.4712863277434,12.286661595079844,2.1654167824434625,0.1216298121523094,0.1469069840445885,0.3125021328071896,3071,0.0248506168080112,1637288,8,229.50717186927795
cmat_tab,10,2024-01-01,135,2092.146237610112,1736.312071800232,13.210614310346497,2.4023544497058253,0.1283212932621318,0.1546190430072186,0.2834374715902964,3072,0.0269130048342049,1637288,7,219.64413809776303
cmat_tab,0,2014-01-01,150,2113.184837911565,1797.3323695754116,13.75222177374905,2.4691855990297102,0.1378749026196335,0.162104215489743,0.2646863486519359,3432,0.0357312481466899,2427048,7,20.80244469642639
cmat_tab,1,2015-01-01,150,2039.581753628437,1735.2118802015043,13.785700333929904,2.377346586797372,0.1338144665804109,0.1572865812659342,0.2424359584778214,3432,0.0293836890966357,2427048,6,24.02520036697388
cmat_tab,2,2016-01-01,150,2471.5758661999284,2021.4931435751748,14.34874335899184,2.548154322294268,0.152079497285668,0.1859397922915075,0.1066734221174315,3432,0.0304286774138317,2427048,6,31.81048369407653
cmat_tab,3,2017-01-01,150,1917.6739877625896,1616.8702879152097,12.25425229836619,2.1232726946727327,0.1192242083811471,0.141404765016068,0.2692104330748456,3432,0.0346516553202972,2427048,6,39.79611873626709
cmat_tab,4,2018-01-01,150,2184.91578462797,1846.4090305853,14.966380668574264,2.420890856189279,0.139098075500283,0.1645992712002722,0.2230584352317165,3432,0.0335886499789707,2427048,6,47.67540621757507
cmat_tab,5,2019-01-01,150,2137.695167792481,1856.374947058984,15.922847796881898,2.668225231736132,0.1501628566150383,0.1729189534024039,0.2953700612863202,3431,0.0306921308476697,2427048,6,55.60348391532898
cmat_tab,6,2020-01-01,150,2134.1696570363306,1826.234857588668,16.153826670948423,2.3425861108247443,0.1495608205715102,0.1747793630259709,0.2237524705291098,3431,0.0311059553504866,2427048,6,63.54799771308899
cmat_tab,7,2021-01-01,150,4230.931963276601,3757.21723833476,36.48127769279036,4.438317626630893,0.3219036205122522,0.3624896381353188,0.2927754030684644,3431,0.0304496465250849,2427048,6,71.90304112434387
cmat_tab,8,2022-01-01,150,2877.57137254917,2451.4955105449394,22.616923050665985,3.233635258809794,0.203941582162146,0.2393871234835443,0.1440945693407288,3431,0.0561493690783048,2427048,6,79.38407897949219
cmat_tab,9,2023-01-01,150,2105.35825489881,1777.9769336563684,14.329593208115874,2.397132037184049,0.1347822033822887,0.1595998345832283,0.2741965321342013,3431,0.0206925316494615,2427048,6,87.22680139541626
cmat_tab,10,2024-01-01,150,2100.304049958701,1743.4182686616768,13.399433060985602,2.4588751770027257,0.1303201981257097,0.1569973452927975,0.2251717737461286,3432,0.0221255344735896,2427048,7,111.01412677764893
cmat_tab,0,2014-01-01,165,2346.3879577897296,1955.4665818355247,16.622121767737973,2.6895935750652247,0.1508293297808674,0.1809819336043709,0.0921931618898654,3792,0.0365976883650377,623784,6,22.13172698020935
cmat_tab,1,2015-01-01,165,2148.6384696110376,1784.049969508175,13.457318925830268,2.4213947378284795,0.1379743864916875,0.1661708358531843,0.1402771283867379,3792,0.032160660493429,623784,6,29.18271231651306
