model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,seed,infer_time_s,n_train,n_val,n_test,elapsed_s
cmat_tab,1,2015-02-01,60,822.9262271454901,665.9878720457449,5.054400598085689,0.933182357354437,0.0498938041851495,0.0616511527603324,0.9468260340475388,1272,0.0042420548655622,424360,24,192.48783898353577,42,0.2813136577606201,25434.0,8590.0,1272.0,219.48996567726127
cmat_tab,2,2016-03-01,60,964.0969916466802,778.2288741585594,6.145163925880833,0.9779540469768953,0.061953626672455,0.0767503071138246,0.921030841237979,1272,0.0037143564622695,424488,50,523.9695630073547,42,0.2729444503784179,34888.0,8592.0,1272.0,525.2811679840088
cmat_tab,3,2017-04-01,60,1282.043038188487,901.7366858908216,6.853839238427901,1.109432603507566,0.0705629578068298,0.1003227995774225,0.7410081038805485,1272,0.0056964239708431,424744,26,342.5218117237091,42,0.2780606746673584,44392.0,8592.0,1272.0,345.2440011501312
cmat_tab,4,2018-05-01,60,751.4723568287053,577.3404802046482,4.855865323226437,0.7326120748972048,0.0479997081876261,0.062476917998301,0.8817619116929496,1272,0.0055567594046001,424872,24,378.2372710704804,42,0.2947640419006347,53872.0,8592.0,1272.0,380.2227599620819
cmat_tab,5,2019-06-01,60,1001.4185137267368,770.4490091575766,6.980439673074497,1.0889436538040496,0.0675490609539234,0.0877992955018255,0.7995406171170986,1272,0.0074705442784492,425000,24,441.2461612224579,42,0.2815487384796142,63376.0,8615.0,1272.0,446.6775612831116
cmat_tab,6,2020-07-01,60,1236.3294449137493,850.1404883426691,8.048405436673525,1.2581893388485983,0.0761656793816804,0.1107650716589278,0.6284827933176136,1272,0.0125799940214803,424872,47,991.0521111488342,42,0.2875981330871582,72879.0,8591.0,1272.0,992.9151728153228
cmat_tab,7,2021-08-01,60,1817.6314419373075,1369.0431952326553,14.097273083743724,1.7515709146393068,0.1262350869000895,0.1675979719444122,0.6238770420099536,1272,0.0127413807537226,425000,24,569.4503264427185,42,0.2849431037902832,82382.0,8591.0,1272.0,571.2683110237122
cmat_tab,8,2022-09-01,60,826.7033350562313,650.7722720739977,5.178230593493469,0.732694394837502,0.0509247862961257,0.0646918937309086,0.891363603430218,1272,0.0067544067541412,425000,27,709.5455169677734,42,0.2916953563690185,91885.0,8591.0,1272.0,711.3791770935059
cmat_tab,9,2023-10-01,60,1246.1528894046517,1045.3664566136006,7.468959064211815,1.4867791464995188,0.0753732684720041,0.0898504210614618,0.9152797646021266,1272,0.0059182798932953,425000,25,725.0471074581146,42,0.3000538349151611,101364.0,8615.0,1272.0,727.5299050807953
cmat_tab,0,2014-01-01,60,904.8138617177418,802.2435832473467,5.790754856935296,1.1060172463271087,0.057461946582952846,0.06480870258766525,0.9723897550211745,1272,0.0029750331604661124,423976,50,270.03472089767456,42,0.3689274787902832,15932.0,8590.0,1272.0,378.4516625404358
