model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_tab,0,2014-01-01,120,1675.5909213645148,1383.870432445785,10.180999556562952,1.9527486997739387,0.10418021491815325,0.1261414495243942,0.9465893506976919,2712,0.004805287003922225,163752,30,190.51967573165894,2.407738208770752,14492,8590,2712,242.38717412948608,123
cmat_tab,1,2015-02-01,120,796.3309318973724,631.9868682591261,4.944552969961273,0.8730257778232751,0.049857035930282935,0.0628220329852236,0.9151670245973073,2712,0.0026248320038616485,163944,50,481.5800483226776,0.4513120651245117,23994,8590,2712,483.1026418209076,123
cmat_tab,2,2016-03-01,120,951.2103001696264,710.6344480261339,5.656088170129723,0.8673506400491154,0.05625663105505713,0.07530156617238022,0.8554467303893455,2712,0.006603585089406268,164008,32,414.43396854400635,0.44794750213623047,33448,8592,2712,416.00551414489746,123
cmat_tab,3,2017-04-01,120,1003.8208868820695,692.3445310339464,5.309794797625976,0.8398413568982143,0.05439055946117318,0.07886012987607435,0.8282347018625977,2712,0.005390707398660924,164136,28,460.4192452430725,0.47330713272094727,42952,8592,2712,462.129114151001,123
cmat_tab,4,2018-05-01,120,669.2917106358915,513.467342050378,4.354935043378754,0.6882837045024323,0.042328097138385604,0.05517360544993093,0.8972640034783265,2712,0.004786835136679676,164200,33,658.8000280857086,0.45979833602905273,52432,8592,2712,660.6853451728821,123
cmat_tab,5,2019-06-01,120,1079.0012456491056,813.1303660524982,7.2020763195717,1.1134871889200413,0.06979048072690203,0.0926100152972461,0.7714159344418917,2712,0.007489199331353625,164264,24,560.9576771259308,0.4678220748901367,61936,8615,2712,562.7636103630066,123
cmat_tab,6,2020-07-01,120,1262.508356196818,944.6829202027448,8.659321539072566,1.3072721678098802,0.08142247893952366,0.10881594008426256,0.76003347252745,2712,0.010122320124858706,164200,24,641.9725232124329,0.46086978912353516,71439,8591,2712,643.8345520496368,123
cmat_tab,7,2021-08-01,120,1475.777812872265,1019.9325905408831,10.158813391502198,1.3033017575313863,0.0907707811653187,0.1313395670882736,0.6778060113031591,2712,0.012217711282073482,164264,24,724.3809218406677,0.4648144245147705,80942,8591,2712,726.3169641494751,123
cmat_tab,8,2022-09-01,120,1324.5258396759211,1000.824996903231,7.334264140879562,1.0445181651271362,0.07450415261565752,0.09860132951109564,0.8127690665131798,2712,0.0083314781891897,164264,32,1075.763700723648,0.4649984836578369,90445,8591,2712,1077.89044713974,123
cmat_tab,9,2023-10-01,120,1324.196991253421,1095.4825774336284,7.321708768870046,1.462816298243341,0.07619324460476878,0.09210083970101629,0.9104039043649375,2712,0.005649628748047959,164072,47,1745.9783895015717,0.46891045570373535,99924,8615,2712,1747.9552972316742,123
