model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_tab,0,2014-01-01,180,1547.7878099604056,1301.3905490294587,10.854491383378093,1.781551470104279,0.10078837358938325,0.11987102268701924,0.9321720670723755,4152,0.0047399000295863716,423848,28,127.9751968383789,0.48346495628356934,13052,8590,4152,178.03150963783264,7
cmat_tab,1,2015-02-01,180,918.3494531285596,771.7114986941534,6.2579973808918385,1.0674735652282556,0.06096497295046498,0.07254932661207619,0.9241489628476213,4152,0.0035097636846668817,424232,28,198.43935656547546,0.4848296642303467,22554,8590,4152,200.9066081047058,7
cmat_tab,2,2016-03-01,180,1106.821449240494,853.1542634761862,6.915081285610715,1.088902767855172,0.06819237514727897,0.08846792042054832,0.819002194696332,4152,0.007496123955274333,424488,50,483.03373622894287,0.48235535621643066,32008,8592,4152,484.5832931995392,7
cmat_tab,3,2017-04-01,180,1031.5592866440338,755.138112092064,6.00334016649139,0.9544433666879283,0.05957682872778842,0.08138515320421089,0.8600583213157914,4152,0.005844792473168012,424616,33,408.0800976753235,0.5168356895446777,41512,8592,4152,410.0938546657562,7
cmat_tab,4,2018-05-01,180,915.0059259793351,662.345299987205,5.351828962001933,0.8901905251067818,0.05367364331574095,0.07414818479689193,0.8551621744153916,4152,0.00796868389024015,424872,25,373.1290602684021,0.4922521114349365,50992,8592,4152,377.24180817604065,7
cmat_tab,5,2019-06-01,180,1293.2182875127523,1007.8431641095406,8.593218890953873,1.434198343665411,0.08359450420273012,0.10726464733830589,0.8050223242812379,4152,0.010107682540439311,425000,26,456.7895164489746,0.4953644275665283,60496,8615,4152,458.6712963581085,7
cmat_tab,6,2020-07-01,180,1359.4394879040456,997.926890819748,8.555566181949592,1.395576754291551,0.08180253171534721,0.11143661208790166,0.7317129292528899,4152,0.011405542507364336,424872,26,525.3417723178864,0.49831318855285645,69999,8591,4152,527.2219591140747,7
cmat_tab,7,2021-08-01,180,1499.8274957706783,1131.1015782585953,10.389010621594737,1.5252627781379693,0.09558931761509744,0.1267503198800263,0.7303284178838068,4152,0.012375511721314925,425000,24,546.021646976471,0.5038444995880127,79502,8591,4152,547.9194185733795,7
cmat_tab,8,2022-09-01,180,1510.900279216507,1215.642808859059,8.552645276128148,1.3601396134414059,0.08847841932575756,0.10996821392740319,0.8342670724938047,4152,0.004035535124697477,425000,50,1271.5536370277405,0.5045042037963867,89005,8591,4152,1275.6067161560059,7
cmat_tab,9,2023-10-01,180,1188.0886107430224,1029.7172486997983,7.2413606303424665,1.350847799717074,0.07236191866050048,0.0834912414263324,0.9449859491799474,4152,0.00613446532300225,424616,33,928.6902725696564,0.5194141864776611,98484,8615,4152,930.6885259151459,7
