model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_tab,0,2014-01-01,60,1162.2453586721967,993.0945530537539,7.412631061991179,1.3691349184307688,0.07113194465003528,0.08324763464728843,0.9461375934031735,1272,0.004943486080214132,423976,49,268.6224799156189,0.2931547164916992,15932,8590,1272,336.6534469127655,123
cmat_tab,1,2015-02-01,60,1295.2795528335212,1037.958972091195,7.708431199285683,1.4543883470999885,0.07776075793491327,0.09703844031812149,0.9257887417579909,1272,0.00478702635382264,424360,24,195.56323671340942,0.2988409996032715,25434,8590,1272,197.50684261322021,123
cmat_tab,2,2016-03-01,60,784.345295964038,603.1180389212362,4.7452331834242445,0.7579026512033772,0.0480133172431437,0.06244054578544424,0.9077418554348691,1272,0.004085545489334304,424488,50,547.5133991241455,0.30611300468444824,34888,8592,1272,549.0932464599609,123
cmat_tab,3,2017-04-01,60,1154.879427438571,795.3834389740566,6.053907184727341,0.9785831421686543,0.062240573021748964,0.0903719562322325,0.7777151524773899,1272,0.004893474534329643,424744,30,407.864155292511,0.3185155391693115,44392,8592,1272,409.7054352760315,123
cmat_tab,4,2018-05-01,60,766.3348570787095,577.3331782502948,4.945194880847689,0.7326028091344304,0.04799910110793891,0.06371257650380863,0.8857272231753348,1272,0.005542751541772345,424872,31,507.0895049571991,0.31078457832336426,53872,8592,1272,508.9084448814392,123
cmat_tab,5,2019-06-01,60,1645.1431858164426,1395.1295880011792,12.569442507396236,1.971859906406114,0.12231788536084591,0.14423780940176173,0.7377315591694611,1272,0.007946712384862756,425000,28,537.7654256820679,0.31891322135925293,63376,8615,1272,539.4534683227539,123
cmat_tab,6,2020-07-01,60,2033.669403256029,1776.6941931382664,16.456371769179764,2.6294685676701257,0.15917736201186258,0.18220025261789174,0.6821327183091738,1272,0.014269103632363937,424872,32,700.0670323371887,0.3155231475830078,72879,8591,1272,702.1701686382294,123
cmat_tab,7,2021-08-01,60,1918.2865342109621,1419.534076042895,14.694474641382078,1.8161695763832897,0.13089068925722303,0.17687905552478975,0.4829294283963455,1272,0.017304905128083626,425000,24,592.1064128875732,0.32777857780456543,82382,8591,1272,594.6959216594696,123
cmat_tab,8,2022-09-01,60,1041.4304735491944,825.5599042784493,6.35993497264711,0.9294850755390278,0.06460241701147595,0.08149490472104098,0.8855859343712799,1272,0.004869924472072802,425000,31,849.7197601795197,0.3269946575164795,91885,8591,1272,852.8219356536865,123
cmat_tab,9,2023-10-01,60,1021.4767854476925,870.4123750122839,6.295166675723604,1.2379495820208104,0.06275868639948672,0.07365076954628866,0.8980822274231324,1272,0.005541315745708912,425000,27,816.4812002182007,0.49206018447875977,101364,8615,1272,818.9311938285828,123
