model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_ntl,0,2014-01-01,180,1035.5303588830116,822.4847564697266,6.307809059555745,1.1405585711116044,0.06355154492925877,0.0800130988574588,0.9396728068208879,4224,0.004493599176759531,423904,26,61.362738370895386,0.3431863784790039,13124,8662,4224,87.3897933959961,7
cmat_ntl,1,2015-02-01,180,947.7396033891721,743.5212684400154,5.920677937650693,1.011014202566804,0.058704339281529974,0.0748282928673064,0.911074329415988,4224,0.0029746647864265147,424288,24,84.788809299469,0.3471224308013916,22626,8662,4224,85.81328749656677,7
cmat_ntl,2,2016-03-01,180,1157.5390837348677,880.4807901093454,7.161122735257239,1.1214434820181058,0.07028679947104809,0.09240373938001471,0.8274339879868076,4224,0.007059006432160351,424544,26,125.39166116714478,0.3396124839782715,32080,8664,4224,126.46519756317139,7
cmat_ntl,3,2017-04-01,180,1173.225079344322,920.9387949163264,7.118771773030369,1.1620039933657158,0.07266121405843501,0.0925663671674376,0.848303344551076,4224,0.006293186049494098,424672,27,164.9169466495514,0.36969447135925293,41584,8664,4224,166.04773259162903,7
cmat_ntl,4,2018-05-01,180,784.9283507518826,629.7577278830788,5.196267835071268,0.8424102674631291,0.05102203857747482,0.06359373266802006,0.89263156201418,4224,0.004991667782151661,424928,30,221.88838458061218,0.35236406326293945,51064,8664,4224,223.55071353912354,7
cmat_ntl,5,2019-06-01,180,1405.0493072629297,1103.6369739879262,9.392001734252343,1.5538630631146462,0.09168684109388484,0.11672727137673673,0.8322311288316566,4224,0.008388974249957007,425056,24,210.41176772117615,0.35735392570495605,60568,8687,4224,211.79085993766785,7
cmat_ntl,6,2020-07-01,180,993.7084799641264,708.1916454199588,6.146459610219943,1.0009644033556933,0.05808085774596906,0.08149692422809396,0.8736614526319562,4224,0.009612087724449606,424928,31,310.59128403663635,0.36273932456970215,70071,8663,4224,311.9770464897156,7
cmat_ntl,7,2021-08-01,180,2402.5379453867185,1901.535478071733,17.50809882209986,2.5397030283713025,0.1612463169894949,0.20373030090080838,0.7079807408663104,4224,0.021752011800665914,425056,24,272.5042369365692,0.35882997512817383,79574,8663,4224,273.96176505088806,7
cmat_ntl,8,2022-09-01,180,1421.6231499660794,1131.9608686042554,8.192419781457584,1.2837145823333005,0.08244379006162438,0.10354068216780757,0.7959641417148867,4224,0.007403806855162496,425056,28,353.48515009880066,0.4317922592163086,89077,8663,4224,355.05246472358704,7
cmat_ntl,9,2023-10-01,180,1063.0449232851668,892.0516653349905,6.090457861666168,1.172973271203406,0.06285092466617787,0.07489852772716762,0.9549133664699102,4224,0.004202186526312931,424672,50,698.5248422622681,0.36380934715270996,98556,8687,4224,700.3787662982941,7
