model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_ntl,0,2014-01-01,120,1976.524794772047,1552.066738084815,11.520980900951269,2.2331639388527966,0.11652859724411707,0.14839675131316213,0.8875796342016455,2784,0.003556537590757686,622304,27,168.89974164962769,0.41756606101989746,14564,8662,2784,198.4826843738556,7
cmat_ntl,1,2015-02-01,120,892.5434393338958,723.4273039719154,5.762814602359765,0.9738105895522031,0.057023301618765225,0.07035368097049689,0.9133587997407104,2784,0.0023438136370502916,622688,31,289.3022892475128,0.4244961738586426,24066,8662,2784,290.7986218929291,7
cmat_ntl,2,2016-03-01,120,877.1902257406398,641.4971060917295,5.029016201810707,0.7814879264673869,0.050698696345375695,0.06932595715497587,0.8930770158872576,2784,0.00549647760979369,622816,50,632.8236711025238,0.43001651763916016,33520,8664,2784,634.6603174209595,7
cmat_ntl,3,2017-04-01,120,1126.928313744833,862.6503746646574,6.806666499963086,1.044899835282824,0.06778215586693967,0.08854761193700698,0.8053003471461795,2784,0.005160739506340098,623072,24,383.6305265426636,0.4391655921936035,43024,8664,2784,385.3180158138275,7
cmat_ntl,4,2018-05-01,120,904.0369896690447,678.1819693028242,5.549108744723033,0.9026624949566633,0.0558631903907786,0.07446731520465665,0.9044671992058324,2784,0.0047137456960251,623200,31,598.3638091087341,0.42720723152160645,52504,8664,2784,600.051990032196,7
cmat_ntl,5,2019-06-01,120,2124.3346293726513,1726.612844182157,14.908784718297294,2.3301173291713675,0.14843375445610996,0.18262517032778716,0.7244061574226016,2784,0.011121173071574852,623328,24,542.0868427753448,0.44718313217163086,62008,8687,2784,543.9060261249542,7
cmat_ntl,6,2020-07-01,120,1588.0046396398209,1176.2714856027187,10.582800838553664,1.6545235027359229,0.10132803226116852,0.13679612855178536,0.6754234637971142,2784,0.010986799614248812,623200,24,623.6651554107666,0.44936394691467285,71511,8663,2784,625.6160824298859,7
cmat_ntl,7,2021-08-01,120,2814.558832613933,2306.412935103493,22.143947589858097,2.9107415657306976,0.20609897775240338,0.25150643642210596,0.5873909488543556,2784,0.023685596376396303,623328,24,700.562420129776,0.4434983730316162,81014,8663,2784,702.4615480899811,7
cmat_ntl,8,2022-09-01,120,1449.5059429547373,1155.0314874758665,8.281397350389172,1.23103319422462,0.08602367810713975,0.10795535360132746,0.8659036764680197,2784,0.006200984513968731,623328,24,786.1983654499054,0.4622032642364502,90517,8663,2784,788.2943093776703,7
cmat_ntl,9,2023-10-01,120,962.9131896374499,831.4457727191092,5.822127151169474,1.1137300600870885,0.05807083103348342,0.06725293575368223,0.968536669072739,2784,0.004109322130127968,622944,24,864.0955102443695,0.4756462574005127,99996,8687,2784,866.1200680732727,7
