feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
dow_sin,2,1372.1077318968414,1525.7293533896739,7.792340154653468,153.62162149283245,0.9772718780383293,0.9314707036177895,0.0017661150644302627,0.04580117442053977
load_lag_24h,10,1372.1077318968414,1469.0432753448054,17.72370951171181,96.93554344796394,0.9772718780383293,0.9199726403076445,0.005718183123436544,0.05729923773068479
dow_cos,3,1372.1077318968414,1435.4836097035693,2.731151068444674,63.375877806727885,0.9772718780383293,0.939856988578206,0.0009308055344279489,0.03741488946012328
hour_cos,1,1372.1077318968414,1409.1973513727612,8.803079897738481,37.08961947591979,0.9772718780383293,0.9566315766050731,0.0019744606235394557,0.020640301433256125
hour_sin,0,1372.1077318968414,1391.182380623264,4.204395007806235,19.074648726422538,0.9772718780383293,0.9657667073758465,0.0004480850943217315,0.0115051706624828
month_sin,4,1372.1077318968414,1381.978661650579,1.1297229384258516,9.870929753737528,0.9772718780383293,0.9772684261421851,9.365649483051234e-05,3.451896144146538e-06
week_of_year,7,1372.1077318968414,1376.3101737810712,1.0386981965028494,4.202441884229756,0.9772718780383293,0.9774618871449878,6.462300573556565e-05,-0.00019000910665856185
pca_fold_06,21,1372.1077318968414,1375.0002433108473,0.39765993110584796,2.8925114140058668,0.9772718780383293,0.9770512681920168,7.262567480881845e-05,0.0002206098463124473
solar_rad_lag_10h,13,1372.1077318968414,1374.0240542312392,1.0272825386765676,1.9163223343978188,0.9772718780383293,0.9774732750919,0.0001575003912298986,-0.00020139705357069548
ntl_images,-1,1372.1077318968414,1372.8843516982192,0.7843491632752855,0.7766198013778194,0.9772718780383293,0.9773035302996071,4.515613973947705e-05,-3.1652261277881344e-05
pca_fold_01,16,1372.1077318968414,1372.4028408686872,0.029923481623606415,0.29510897184582063,0.9772718780383293,0.9772708824426752,5.328241282094119e-06,9.95595654029735e-07
pca_fold_03,18,1372.1077318968414,1372.2327208288657,0.06053806008515678,0.12498893202428007,0.9772718780383293,0.9772837904301088,5.5649652412407646e-06,-1.1912391779556053e-05
quarter,8,1372.1077318968414,1372.1077318968414,0.0,0.0,0.9772718780383293,0.9772718780383294,1.1102230246251565e-16,-1.1102230246251565e-16
pca_fold_08,23,1372.1077318968414,1372.1077318968414,0.0,0.0,0.9772718780383293,0.9772718780383294,1.1102230246251565e-16,-1.1102230246251565e-16
pca_fold_04,19,1372.1077318968414,1372.1077318968414,0.0,0.0,0.9772718780383293,0.9772718780383294,1.1102230246251565e-16,-1.1102230246251565e-16
pca_fold_02,17,1372.1077318968414,1372.1077318968414,0.0,0.0,0.9772718780383293,0.9772718780383294,1.1102230246251565e-16,-1.1102230246251565e-16
pca_fold_07,22,1372.1077318968414,1372.1077318968414,0.0,0.0,0.9772718780383293,0.9772718780383294,1.1102230246251565e-16,-1.1102230246251565e-16
temp_lag_107h,15,1372.1077318968414,1372.0378658058664,0.14149111265114453,-0.06986609097498331,0.9772718780383293,0.9773251413475057,2.7946153255830074e-05,-5.3263309176432294e-05
humidity_lag_12h,14,1372.1077318968414,1371.5541100484868,0.24538993002585854,-0.5536218483546236,0.9772718780383293,0.9772100265961867,1.5291366880295448e-05,6.185144214254645e-05
day_of_year,6,1372.1077318968414,1370.31348052839,0.1523376697614091,-1.7942513684513415,0.9772718780383293,0.977280805783377,1.4680787346160534e-05,-8.927745047682123e-06
load_lag_12h,9,1372.1077318968414,1370.1425446998423,1.0238266862341845,-1.965187196999068,0.9772718780383293,0.9760853914319864,0.00023797138873907204,0.001186486606342907
month_cos,5,1372.1077318968414,1368.7720250492982,0.45785212189109586,-3.335706847543179,0.9772718780383293,0.977341074838616,3.073818922445305e-05,-6.919680028671937e-05
pca_fold_05,20,1372.1077318968414,1367.8858737142223,1.6343405018629624,-4.221858182619144,0.9772718780383293,0.977265422306924,0.00012442287621179624,6.45573140523048e-06
load_lag_1w,11,1372.1077318968414,1357.8988927255853,4.193371202877482,-14.208839171256159,0.9772718780383293,0.965073184128622,0.0010965358650859825,0.012198693909707292
load_lag_1y,12,1372.1077318968414,1333.1002441100609,2.91709530481284,-39.00748778678053,0.9772718780383293,0.973847914159481,0.0006009601576095213,0.0034239638788482463
