model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,infer_time_s,n_train,n_val,n_test,elapsed_s,seed
cmat_tab,0,2014-01-01,60,2140.6435931583637,1888.33247039603,13.183370026481663,2.6033592822313065,0.1352547553020405,0.1533269325823715,0.958825313530878,1272,0.0076609444477747,423976,31,166.3048815727234,0.3097703456878662,15932.0,8590.0,1272.0,215.56688499450684,7
cmat_tab,1,2015-02-01,60,796.6462897880347,636.731656440399,4.855643266642728,0.8921885414130093,0.047702016685885,0.0596823390573393,0.937070400292084,1272,0.0037073271293245,424360,27,212.14194560050964,0.3145234584808349,25434.0,8590.0,1272.0,213.4367332458496,7
cmat_tab,2,2016-03-01,60,1681.9072075657086,1491.137500307095,12.06763669460826,1.87382401430562,0.1187072069398717,0.1338940955485636,0.8985744220261078,1272,0.0041067336927117,424488,50,526.0014026165009,0.3180427551269531,34888.0,8592.0,1272.0,527.417548418045,7
cmat_tab,3,2017-04-01,60,1499.699823295904,1233.8316527552574,9.554485185069348,1.518018601465709,0.0965501484151012,0.117354940760336,0.7274693514915754,1272,0.0087681908134914,424744,24,316.7194540500641,0.3427655696868896,44392.0,8592.0,1272.0,318.15854024887085,7
cmat_tab,4,2018-05-01,60,982.2126993416434,818.1146531974745,7.053506757087991,1.038140740400457,0.0680175147316538,0.0816605184688726,0.8818797965136489,1272,0.0106075150233461,424872,50,791.2052528858185,0.3253412246704101,53872.0,8592.0,1272.0,792.7100155353546,7
cmat_tab,5,2019-06-01,60,1143.487101875374,828.8976398204107,7.406780222350672,1.171554267455721,0.0726735404047233,0.1002551486555381,0.7728101726094189,1272,0.0065823144681484,425000,37,684.8781771659851,0.3314278125762939,63376.0,8615.0,1272.0,686.4986300468445,7
cmat_tab,6,2020-07-01,60,994.5530464800996,732.6790218713148,6.904335024054687,1.084348936154814,0.0656420864959913,0.0891038710718876,0.69352507718547,1272,0.0095393509611826,424872,24,504.63506722450256,0.3332781791687011,72879.0,8591.0,1272.0,506.2757284641266,7
cmat_tab,7,2021-08-01,60,1336.8369007697036,985.6263051542846,10.073122490807023,1.261022570232539,0.0908814438546778,0.1232654476699923,0.5670890749659471,1272,0.0099881531594521,425000,24,567.8585045337677,0.3343589305877685,82382.0,8591.0,1272.0,571.6877205371857,7
cmat_tab,8,2022-09-01,60,901.9370132778516,680.294338394261,5.411507665464368,0.7659328308389952,0.0532349721827926,0.0705791436186418,0.8690321160870002,1272,0.006792022193534,425000,50,1315.5082671642303,0.3368208408355713,91885.0,8591.0,1272.0,1317.266492843628,7
cmat_tab,9,2023-10-01,60,884.308807280321,717.8266647626768,5.170078619752724,1.0209335771378565,0.0517569141206138,0.0637606503648647,0.91537689120358,1272,0.0058219916849069,425000,31,895.2479186058044,0.3422102928161621,101364.0,8615.0,1272.0,897.2679023742676,7
cmat_tab,0,2014-01-01,60,904.8138617177418,802.2435832473467,5.790754856935296,1.1060172463271087,0.0574619465829528,0.0648087025876652,0.9723897550211744,1272,0.0029750331604661,423976,50,270.03472089767456,0.3689274787902832,15932.0,8590.0,1272.0,378.4516625404358,42
cmat_tab,1,2015-02-01,60,822.9262271454901,665.9878720457449,5.054400598085689,0.933182357354437,0.0498938041851495,0.0616511527603324,0.9468260340475388,1272,0.0042420548655622,424360,24,192.48783898353577,0.2813136577606201,25434.0,8590.0,1272.0,219.48996567726127,42
cmat_tab,2,2016-03-01,60,964.0969916466802,778.2288741585594,6.145163925880833,0.9779540469768953,0.061953626672455,0.0767503071138246,0.921030841237979,1272,0.0037143564622695,424488,50,523.9695630073547,0.2729444503784179,34888.0,8592.0,1272.0,525.2811679840088,42
cmat_tab,3,2017-04-01,60,1282.043038188487,901.7366858908216,6.853839238427901,1.109432603507566,0.0705629578068298,0.1003227995774225,0.7410081038805485,1272,0.0056964239708431,424744,26,342.5218117237091,0.2780606746673584,44392.0,8592.0,1272.0,345.2440011501312,42
cmat_tab,4,2018-05-01,60,751.4723568287053,577.3404802046482,4.855865323226437,0.7326120748972048,0.0479997081876261,0.062476917998301,0.8817619116929496,1272,0.0055567594046001,424872,24,378.2372710704804,0.2947640419006347,53872.0,8592.0,1272.0,380.2227599620819,42
cmat_tab,5,2019-06-01,60,1001.4185137267368,770.4490091575766,6.980439673074497,1.0889436538040496,0.0675490609539234,0.0877992955018255,0.7995406171170986,1272,0.0074705442784492,425000,24,441.2461612224579,0.2815487384796142,63376.0,8615.0,1272.0,446.6775612831116,42
cmat_tab,6,2020-07-01,60,1236.3294449137493,850.1404883426691,8.048405436673525,1.2581893388485983,0.0761656793816804,0.1107650716589278,0.6284827933176136,1272,0.0125799940214803,424872,47,991.0521111488342,0.2875981330871582,72879.0,8591.0,1272.0,992.9151728153228,42
cmat_tab,7,2021-08-01,60,1817.6314419373075,1369.0431952326553,14.097273083743724,1.7515709146393068,0.1262350869000895,0.1675979719444122,0.6238770420099536,1272,0.0127413807537226,425000,24,569.4503264427185,0.2849431037902832,82382.0,8591.0,1272.0,571.2683110237122,42
cmat_tab,8,2022-09-01,60,826.7033350562313,650.7722720739977,5.178230593493469,0.732694394837502,0.0509247862961257,0.0646918937309086,0.891363603430218,1272,0.0067544067541412,425000,27,709.5455169677734,0.2916953563690185,91885.0,8591.0,1272.0,711.3791770935059,42
cmat_tab,9,2023-10-01,60,1246.1528894046517,1045.3664566136006,7.468959064211815,1.4867791464995188,0.0753732684720041,0.0898504210614618,0.9152797646021266,1272,0.0059182798932953,425000,25,725.0471074581146,0.3000538349151611,101364.0,8615.0,1272.0,727.5299050807953,42
cmat_tab,0,2014-01-01,60,1162.2453586721967,993.094553053754,7.412631061991179,1.3691349184307688,0.0711319446500352,0.0832476346472884,0.9461375934031736,1272,0.0049434860802141,423976,49,268.6224799156189,0.2931547164916992,15932.0,8590.0,1272.0,336.6534469127655,123
cmat_tab,1,2015-02-01,60,1295.2795528335212,1037.958972091195,7.708431199285683,1.4543883470999883,0.0777607579349132,0.0970384403181214,0.9257887417579908,1272,0.0047870263538226,424360,24,195.56323671340945,0.2988409996032715,25434.0,8590.0,1272.0,197.5068426132202,123
cmat_tab,2,2016-03-01,60,784.345295964038,603.1180389212362,4.7452331834242445,0.7579026512033772,0.0480133172431437,0.0624405457854442,0.9077418554348692,1272,0.0040855454893343,424488,50,547.5133991241455,0.3061130046844482,34888.0,8592.0,1272.0,549.0932464599609,123
cmat_tab,3,2017-04-01,60,1154.879427438571,795.3834389740566,6.053907184727341,0.9785831421686544,0.0622405730217489,0.0903719562322325,0.7777151524773899,1272,0.0048934745343296,424744,30,407.864155292511,0.3185155391693115,44392.0,8592.0,1272.0,409.7054352760315,123
cmat_tab,4,2018-05-01,60,766.3348570787095,577.3331782502948,4.945194880847689,0.7326028091344304,0.0479991011079389,0.0637125765038086,0.8857272231753348,1272,0.0055427515417723,424872,31,507.0895049571991,0.3107845783233642,53872.0,8592.0,1272.0,508.9084448814392,123
cmat_tab,5,2019-06-01,60,1645.1431858164426,1395.1295880011792,12.569442507396236,1.971859906406114,0.1223178853608459,0.1442378094017617,0.7377315591694611,1272,0.0079467123848627,425000,28,537.7654256820679,0.3189132213592529,63376.0,8615.0,1272.0,539.4534683227539,123
cmat_tab,6,2020-07-01,60,2033.669403256029,1776.6941931382664,16.456371769179764,2.6294685676701257,0.1591773620118625,0.1822002526178917,0.6821327183091738,1272,0.0142691036323639,424872,32,700.0670323371887,0.3155231475830078,72879.0,8591.0,1272.0,702.1701686382294,123
cmat_tab,7,2021-08-01,60,1918.286534210962,1419.534076042895,14.694474641382078,1.8161695763832897,0.130890689257223,0.1768790555247897,0.4829294283963455,1272,0.0173049051280836,425000,24,592.1064128875732,0.3277785778045654,82382.0,8591.0,1272.0,594.6959216594696,123
cmat_tab,8,2022-09-01,60,1041.4304735491944,825.5599042784493,6.35993497264711,0.9294850755390278,0.0646024170114759,0.0814949047210409,0.8855859343712799,1272,0.0048699244720728,425000,31,849.7197601795197,0.3269946575164795,91885.0,8591.0,1272.0,852.8219356536865,123
cmat_tab,9,2023-10-01,60,1021.4767854476924,870.4123750122839,6.295166675723604,1.2379495820208104,0.0627586863994867,0.0736507695462886,0.8980822274231324,1272,0.0055413157457089,425000,27,816.4812002182007,0.4920601844787597,101364.0,8615.0,1272.0,818.9311938285828,123
cmat_tab,0,2014-01-01,120,1091.7423491242928,914.6496216540492,7.233751115550717,1.2906416797106053,0.0688564419938638,0.0821882958840326,0.9290305317326568,2712,0.0130931856889679,163752,24,152.49916529655457,0.4429314136505127,14492.0,8590.0,2712.0,203.76990795135495,7
cmat_tab,1,2015-02-01,120,741.4864376796455,594.9497531226955,4.724015341786991,0.8218627586621634,0.0469352018339549,0.0584953862523198,0.9306106559001596,2712,0.0026364094371298,163944,50,477.257269859314,0.4366908073425293,23994.0,8590.0,2712.0,478.8400247097016,7
cmat_tab,2,2016-03-01,120,1213.2316236956249,948.169533158474,7.737041536771566,1.1572693298845391,0.0750608470398558,0.096044209548455,0.882021262646008,2712,0.0079084871268439,164008,27,349.9619183540344,0.4334981441497803,33448.0,8592.0,2712.0,351.5151016712189,7
cmat_tab,3,2017-04-01,120,1020.8051160591564,744.8853133210039,5.688356157557503,0.9035754082419268,0.0585181612764905,0.0801944102604069,0.8174712923670827,2712,0.0054366618181062,164136,50,819.2918961048126,0.4650416374206543,42952.0,8592.0,2712.0,820.9613542556763,7
cmat_tab,4,2018-05-01,120,1071.3001884937669,875.369683279752,7.330177611054939,1.1734002127788588,0.0721618104043466,0.0883135006441868,0.8485329752470382,2712,0.0068720714079296,164200,33,653.7115454673767,0.4514424800872803,52432.0,8592.0,2712.0,655.446839094162,7
cmat_tab,5,2019-06-01,120,1535.63485816381,1191.0342257789457,10.419841888817604,1.6309824443138952,0.102225737285944,0.1318025982629714,0.7406987994121675,2712,0.0091026283195889,164264,24,559.5985758304596,0.4519791603088379,61936.0,8615.0,2712.0,561.4058046340942,7
cmat_tab,6,2020-07-01,120,1299.7243205151813,940.9610856767952,8.700684097509912,1.3021218146226718,0.0811016930050849,0.112023594214683,0.7203884702558053,2712,0.0098951418538314,164200,24,640.4036066532135,0.4509425163269043,71439.0,8591.0,2712.0,642.267413854599,7
cmat_tab,7,2021-08-01,120,1778.6003435443415,1316.4036267485942,13.079728393415596,1.6821417182603131,0.1171557675840723,0.1582898164660154,0.6576139896138592,2712,0.0128461365947425,164264,24,717.9596779346466,0.4644279479980469,80942.0,8591.0,2712.0,719.9388659000397,7
cmat_tab,8,2022-09-01,120,1870.978680334798,1479.7283820318262,10.558127767265866,1.544329107754962,0.110155031644637,0.1392807749323065,0.723315922230699,2712,0.0060525690701999,164264,24,799.713716506958,0.4782047271728515,90445.0,8591.0,2712.0,801.7983953952789,7
cmat_tab,9,2023-10-01,120,1033.1733444161782,888.4793881216584,6.122719486127764,1.1864014602974151,0.061795713359531,0.071859499157574,0.9556705641765671,2712,0.0061906340940266,164072,27,1002.2834022045135,0.460892915725708,99924.0,8615.0,2712.0,1004.3062279224396,7
cmat_tab,0,2014-01-01,120,997.807188517215,790.5651668222253,5.769578410163404,1.1155488732209378,0.0595151446662415,0.0751166907749321,0.9219285225051396,2712,0.0029998802418515,163752,44,280.9986958503723,0.450366735458374,14492.0,8590.0,2712.0,389.35924911499023,42
cmat_tab,1,2015-02-01,120,882.2166204290656,689.6228250599189,5.365775011968752,0.9526440081121512,0.0544038993437726,0.0695974994926479,0.8969086092821422,2712,0.0030840493320594,163944,50,508.8328685760498,0.4225215911865234,23994.0,8590.0,2712.0,532.9034314155579,42
cmat_tab,2,2016-03-01,120,998.154968808268,747.9321422295584,5.789086688648977,0.91287359355855,0.0592092639140952,0.0790178916487788,0.8676618851179004,2712,0.0070116318553815,164008,49,670.894467830658,0.4542646408081054,33448.0,8592.0,2712.0,672.6123569011688,42
cmat_tab,3,2017-04-01,120,1234.9393651088733,938.655567630554,7.22039667669311,1.1386264067134746,0.0737407449272791,0.0970167885468633,0.8095742060377432,2712,0.0056310030478087,164136,50,882.7467653751373,0.4535176753997803,42952.0,8592.0,2712.0,884.5599040985107,42
cmat_tab,4,2018-05-01,120,1036.9665895801504,820.0017100646432,6.974654914011507,1.0991815223299002,0.0675975065885555,0.0854831825481562,0.8647236862992003,2712,0.0085902825252371,164200,32,659.2438282966614,0.4812602996826172,52432.0,8592.0,2712.0,663.6613168716431,42
cmat_tab,5,2019-06-01,120,1374.8000485820678,1056.103313614837,9.304959397177536,1.446210299087763,0.0906446998311891,0.1179982451764888,0.7020908907467104,2712,0.0088604311543922,164264,27,670.5270066261292,0.4612364768981933,61936.0,8615.0,2712.0,672.8724780082703,42
cmat_tab,6,2020-07-01,120,1343.0073820195585,904.8766519102024,8.27015531769987,1.2521874134120283,0.0779915658020076,0.1157541731088392,0.7097806959201163,2712,0.0095967727167563,164200,36,1055.2957618236542,0.4703717231750488,71439.0,8591.0,2712.0,1058.6583969593048,42
cmat_tab,7,2021-08-01,120,1754.1066468373106,1296.4116459399197,12.746506116884737,1.6565953400328448,0.1153765443963094,0.1561099547728573,0.7131968588057268,2712,0.0116803565270961,164264,24,841.2975475788116,0.44732666015625,80942.0,8591.0,2712.0,847.8046033382416,42
cmat_tab,8,2022-09-01,120,1161.4237051095713,917.4474031791576,6.946860871401293,0.9575005431863788,0.0682972962853641,0.0864595601075824,0.8697803236043978,2712,0.0138862374472149,164264,24,833.1403775215149,0.4796221256256103,90445.0,8591.0,2712.0,840.5931842327118,42
cmat_tab,9,2023-10-01,120,1195.2915252446105,880.5039231742027,5.966379371106751,1.1757516879034644,0.0612410020714685,0.0831351784437553,0.8875459839736005,2712,0.0047445540900635,164072,50,1962.495549917221,0.4586498737335205,99924.0,8615.0,2712.0,1964.517132520676,42
cmat_tab,0,2014-01-01,120,1675.5909213645148,1383.870432445785,10.180999556562952,1.9527486997739387,0.1041802149181532,0.1261414495243942,0.946589350697692,2712,0.0048052870039222,163752,30,190.5196757316589,2.407738208770752,14492.0,8590.0,2712.0,242.38717412948608,123
cmat_tab,1,2015-02-01,120,796.3309318973724,631.9868682591261,4.944552969961273,0.8730257778232751,0.0498570359302829,0.0628220329852236,0.9151670245973073,2712,0.0026248320038616,163944,50,481.5800483226776,0.4513120651245117,23994.0,8590.0,2712.0,483.1026418209076,123
cmat_tab,2,2016-03-01,120,951.2103001696264,710.6344480261339,5.656088170129723,0.8673506400491154,0.0562566310550571,0.0753015661723802,0.8554467303893455,2712,0.0066035850894062,164008,32,414.4339685440064,0.4479475021362304,33448.0,8592.0,2712.0,416.0055141448975,123
cmat_tab,3,2017-04-01,120,1003.8208868820695,692.3445310339464,5.309794797625976,0.8398413568982143,0.0543905594611731,0.0788601298760743,0.8282347018625977,2712,0.0053907073986609,164136,28,460.4192452430725,0.4733071327209472,42952.0,8592.0,2712.0,462.129114151001,123
cmat_tab,4,2018-05-01,120,669.2917106358915,513.467342050378,4.354935043378754,0.6882837045024323,0.0423280971383856,0.0551736054499309,0.8972640034783265,2712,0.0047868351366796,164200,33,658.8000280857086,0.4597983360290527,52432.0,8592.0,2712.0,660.6853451728821,123
cmat_tab,5,2019-06-01,120,1079.0012456491056,813.1303660524982,7.2020763195717,1.1134871889200413,0.069790480726902,0.0926100152972461,0.7714159344418917,2712,0.0074891993313536,164264,24,560.9576771259308,0.4678220748901367,61936.0,8615.0,2712.0,562.7636103630066,123
cmat_tab,6,2020-07-01,120,1262.508356196818,944.6829202027448,8.659321539072566,1.3072721678098802,0.0814224789395236,0.1088159400842625,0.76003347252745,2712,0.0101223201248587,164200,24,641.9725232124329,0.4608697891235351,71439.0,8591.0,2712.0,643.8345520496368,123
cmat_tab,7,2021-08-01,120,1475.777812872265,1019.9325905408832,10.158813391502198,1.3033017575313863,0.0907707811653187,0.1313395670882736,0.6778060113031591,2712,0.0122177112820734,164264,24,724.3809218406677,0.4648144245147705,80942.0,8591.0,2712.0,726.3169641494751,123
cmat_tab,8,2022-09-01,120,1324.5258396759211,1000.824996903231,7.334264140879562,1.0445181651271362,0.0745041526156575,0.0986013295110956,0.8127690665131798,2712,0.0083314781891897,164264,32,1075.763700723648,0.4649984836578369,90445.0,8591.0,2712.0,1077.89044713974,123
cmat_tab,9,2023-10-01,120,1324.196991253421,1095.4825774336284,7.321708768870046,1.462816298243341,0.0761932446047687,0.0921008397010162,0.9104039043649376,2712,0.0056496287480479,164072,47,1745.9783895015717,0.4689104557037353,99924.0,8615.0,2712.0,1747.9552972316742,123
cmat_tab,0,2014-01-01,180,1547.7878099604056,1301.3905490294587,10.854491383378091,1.781551470104279,0.1007883735893832,0.1198710226870192,0.9321720670723757,4152,0.0047399000295863,423848,28,127.9751968383789,0.4834649562835693,13052.0,8590.0,4152.0,178.03150963783264,7
cmat_tab,1,2015-02-01,180,918.3494531285596,771.7114986941534,6.257997380891839,1.0674735652282556,0.0609649729504649,0.0725493266120761,0.9241489628476212,4152,0.0035097636846668,424232,28,198.43935656547544,0.4848296642303467,22554.0,8590.0,4152.0,200.9066081047058,7
cmat_tab,2,2016-03-01,180,1106.821449240494,853.1542634761862,6.915081285610715,1.088902767855172,0.0681923751472789,0.0884679204205483,0.819002194696332,4152,0.0074961239552743,424488,50,483.03373622894287,0.4823553562164306,32008.0,8592.0,4152.0,484.5832931995392,7
cmat_tab,3,2017-04-01,180,1031.5592866440338,755.138112092064,6.00334016649139,0.9544433666879284,0.0595768287277884,0.0813851532042108,0.8600583213157914,4152,0.005844792473168,424616,33,408.0800976753235,0.5168356895446777,41512.0,8592.0,4152.0,410.0938546657562,7
cmat_tab,4,2018-05-01,180,915.0059259793352,662.345299987205,5.351828962001933,0.8901905251067818,0.0536736433157409,0.0741481847968919,0.8551621744153916,4152,0.0079686838902401,424872,25,373.1290602684021,0.4922521114349365,50992.0,8592.0,4152.0,377.2418081760407,7
cmat_tab,5,2019-06-01,180,1293.2182875127523,1007.8431641095406,8.593218890953873,1.434198343665411,0.0835945042027301,0.1072646473383058,0.8050223242812379,4152,0.0101076825404393,425000,26,456.7895164489746,0.4953644275665283,60496.0,8615.0,4152.0,458.6712963581085,7
cmat_tab,6,2020-07-01,180,1359.4394879040456,997.926890819748,8.555566181949592,1.395576754291551,0.0818025317153472,0.1114366120879016,0.7317129292528899,4152,0.0114055425073643,424872,26,525.3417723178864,0.4983131885528564,69999.0,8591.0,4152.0,527.2219591140747,7
cmat_tab,7,2021-08-01,180,1499.8274957706783,1131.1015782585953,10.389010621594736,1.5252627781379693,0.0955893176150974,0.1267503198800263,0.7303284178838068,4152,0.0123755117213149,425000,24,546.021646976471,0.5038444995880127,79502.0,8591.0,4152.0,547.9194185733795,7
cmat_tab,8,2022-09-01,180,1510.900279216507,1215.642808859059,8.552645276128148,1.360139613441406,0.0884784193257575,0.1099682139274031,0.8342670724938047,4152,0.0040355351246974,425000,50,1271.5536370277405,0.5045042037963867,89005.0,8591.0,4152.0,1275.606716156006,7
cmat_tab,9,2023-10-01,180,1188.0886107430224,1029.7172486997983,7.241360630342466,1.350847799717074,0.0723619186605004,0.0834912414263324,0.9449859491799474,4152,0.0061344653230022,424616,33,928.6902725696564,0.5194141864776611,98484.0,8615.0,4152.0,930.688525915146,7
cmat_tab,0,2014-01-01,180,1047.8095339427198,828.9256895208634,6.290267655692738,1.1347660253675844,0.0641975401892784,0.0811493666035113,0.9213769353045408,4152,0.0029906510781379,423848,37,171.64174842834473,0.4918241500854492,13052.0,8590.0,4152.0,194.23485922813416,42
cmat_tab,1,2015-02-01,180,966.2166444897764,792.0784968558074,6.340442269674981,1.0956463113612436,0.0625739595913385,0.0763308201255062,0.9345199799740496,4152,0.0024910024930956,424232,35,256.4491024017334,1.643277645111084,22554.0,8590.0,4152.0,290.5262894630432,42
cmat_tab,2,2016-03-01,180,1014.5276670468984,775.9310617906281,6.10116177325073,0.9903408059006916,0.0620199468246927,0.0810909049281061,0.8663596923033056,4152,0.0069200798649393,424488,50,495.309287071228,2.488299608230591,32008.0,8592.0,4152.0,502.19334650039673,42
cmat_tab,3,2017-04-01,180,1011.8067883006236,752.243770415613,5.852756874742694,0.9507851150783468,0.0593484788463873,0.079826774423022,0.8359987673554959,4152,0.0091151392032594,424616,34,427.8247187137604,0.4996647834777832,41512.0,8592.0,4152.0,432.4457342624664,42
cmat_tab,4,2018-05-01,180,896.404011862473,674.4330871229226,5.555653753324666,0.9064364825823332,0.0546531861240188,0.0726407648705819,0.8740510075748935,4152,0.0058187341550581,424872,24,366.414972782135,0.7197167873382568,50992.0,8592.0,4152.0,374.0600652694702,42
