feature,feat_idx,baseline_rmse,shuffled_rmse_mean,shuffled_rmse_std,importance_rmse,baseline_pcc,shuffled_pcc_mean,shuffled_pcc_std,importance_pcc
hour_sin,0,1047.8095339427198,1322.4915836009754,4.114936140835599,274.68204965825566,0.9213769353045408,0.8435455870654172,0.001387745164658045,0.07783134823912363
dow_cos,3,1047.8095339427198,1277.040177317812,9.288042989321768,229.2306433750923,0.9213769353045408,0.8477888400629805,0.003002925435460253,0.07358809524156029
load_lag_24h,10,1047.8095339427198,1236.182841909747,8.247162327085565,188.37330796702713,0.9213769353045408,0.9037993311231862,0.002977354255898379,0.017577604181354567
month_cos,5,1047.8095339427198,1232.3288692212561,3.7786538792188047,184.51933527853635,0.9213769353045408,0.882600574142314,0.0012147211313075046,0.038776361162226824
pca_fold_04,19,1047.8095339427198,1179.8443735970432,2.9029852914349994,132.03483965432338,0.9213769353045408,0.8960726707565605,0.0007093609486124514,0.025304264547980293
load_lag_12h,9,1047.8095339427198,1112.1876296095356,2.521518238401664,64.37809566681585,0.9213769353045408,0.9044260819539469,0.0006794262494449775,0.016950853350593875
pca_fold_03,18,1047.8095339427198,1099.7282895828241,2.601208186252434,51.91875564010434,0.9213769353045408,0.9124261540299665,0.0005439352460321585,0.008950781274574271
hour_cos,1,1047.8095339427198,1089.0310404007778,3.5742196552458174,41.221506458058,0.9213769353045408,0.9291469062515315,0.0012009162688477236,-0.007769970946990723
pca_fold_05,20,1047.8095339427198,1072.4898737353274,1.2887587515408965,24.680339792607583,0.9213769353045408,0.9163668985741019,0.0002473424395345068,0.0050100367304388715
solar_rad_lag_10h,13,1047.8095339427198,1067.3539274217696,1.4056036856911291,19.54439347904986,0.9213769353045408,0.9156710432210856,0.0002914078856480025,0.005705892083455177
temp_lag_107h,15,1047.8095339427198,1064.543065727451,0.8574068922064597,16.733531784731213,0.9213769353045408,0.9181909719735237,0.0001867349301183257,0.003185963331017061
month_sin,4,1047.8095339427198,1058.4896285528491,0.4824356675160369,10.680094610129345,0.9213769353045408,0.9190601956378472,0.00010768141536141669,0.002316739666693546
dow_sin,2,1047.8095339427198,1055.9525256319953,1.868435430177908,8.142991689275505,0.9213769353045408,0.9182967288104973,0.00044956940574345254,0.0030802064940435026
quarter,8,1047.8095339427198,1051.8197576159178,0.7985116752263288,4.01022367319797,0.9213769353045408,0.9204382833361189,0.00020589693866158643,0.0009386519684219108
day_of_year,6,1047.8095339427198,1048.500677636529,0.4651419363988046,0.6911436938091811,0.9213769353045408,0.9210523136946136,0.0001091025857772315,0.00032462160992718925
pca_fold_02,17,1047.8095339427198,1047.7263996221957,0.020148042174080578,-0.08313432052409553,0.9213769353045408,0.9213949383904853,5.173858946139467e-06,-1.8003085944462427e-05
load_lag_1w,11,1047.8095339427198,1046.2803839956644,2.68431012929205,-1.52914994705543,0.9213769353045408,0.9314782811632097,0.0007115287577414169,-0.010101345858668953
pca_fold_07,22,1047.8095339427198,1045.3434767848319,1.4818342730503165,-2.466057157887917,0.9213769353045408,0.9212111269804272,0.00039103785559204134,0.00016580832411361435
pca_fold_01,16,1047.8095339427198,1045.2860242117165,0.32870831337728856,-2.523509731003287,0.9213769353045408,0.9215652911309927,7.490096697582923e-05,-0.00018835582645193583
humidity_lag_12h,14,1047.8095339427198,1042.2341580274972,0.5613870012700559,-5.575375915222594,0.9213769353045408,0.9224038186665664,0.00013911878488833272,-0.0010268833620256101
load_lag_1y,12,1047.8095339427198,1041.607593010304,0.668740040785498,-6.2019409324157095,0.9213769353045408,0.927816428237576,0.00022949163687795596,-0.006439492933035251
week_of_year,7,1047.8095339427198,1040.4244718508826,0.6487313433302,-7.385062091837199,0.9213769353045408,0.9228605231367748,0.0001705272823974094,-0.0014835878322340124
pca_fold_06,21,1047.8095339427198,972.6918818359384,4.319705741012771,-75.1176521067814,0.9213769353045408,0.931943681835776,0.000612568257277002,-0.010566746531235238
