model,fold,seed,cutoff,horizon_days,horizon_hours,n_train,n_test,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,n_val,train_time_s,infer_time_s,n_features,elapsed_s
van_de_sande_prophet_lstm,0,7,2015-01-01,60,1440,16100,1440,2257.4,2081.69,14.69,2.8454,0.1497,0.1623,0.926,1440,8758,34.85,0.01,31,52.5
van_de_sande_prophet_lstm,1,7,2016-02-01,60,1440,25602,1440,1312.53,1116.5,8.52,1.5528,0.0832,0.0979,0.9445,1440,8758,10.68,0.0,35,44.1
van_de_sande_prophet_lstm,2,7,2017-03-01,60,1440,35056,1440,776.44,595.66,4.77,0.7529,0.0469,0.0612,0.9339,1440,8760,18.5,0.0,36,60.5
van_de_sande_prophet_lstm,3,7,2018-04-01,60,1440,44560,1440,1206.34,828.09,6.34,1.0328,0.0649,0.0946,0.7196,1440,8760,18.61,0.0,38,102.8
van_de_sande_prophet_lstm,4,7,2019-05-01,60,1440,54040,1440,1457.51,1285.04,11.02,1.6377,0.1062,0.1205,0.8748,1440,8760,23.95,0.0,39,135.1
van_de_sande_prophet_lstm,5,7,2020-06-01,60,1440,63544,1440,1056.87,784.98,7.19,1.0694,0.069,0.0929,0.7554,1440,8783,25.94,0.0,40,120.1
van_de_sande_prophet_lstm,6,7,2021-07-01,60,1440,73047,1440,736.82,574.28,5.2,0.8629,0.0513,0.0658,0.7928,1440,8759,38.9,0.0,39,203.3
van_de_sande_prophet_lstm,7,7,2022-08-01,60,1440,82550,1440,991.05,783.05,7.3,0.9981,0.0727,0.0921,0.8795,1440,8759,48.06,0.0,40,174.2
van_de_sande_prophet_lstm,8,7,2023-09-01,60,1440,92047,1440,1495.25,1132.98,8.75,1.3194,0.0889,0.1174,0.7054,1440,8759,37.54,0.0,40,227.2
van_de_sande_prophet_lstm,9,7,2024-10-01,60,1440,101524,1440,916.29,715.77,5.01,1.0318,0.052,0.0666,0.9372,1440,8783,41.52,0.0,40,252.8
van_de_sande_prophet_lstm,10,7,2025-11-01,60,1440,111042,1440,1104.87,922.89,6.04,1.1877,0.0622,0.0744,0.9515,1440,8760,75.35,0.0,38,338.2
