model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,seed,infer_time_s,n_train,n_val,n_test,elapsed_s
cmat_ntl,0,2014-01-01,180,764.3005266022936,606.109374764797,4.69856350060521,0.829739426386265,0.0469411570149946,0.0591925360662893,0.936667329832172,4152,0.0047892904009489,423976,46,213.0013813972473,42,,,,,
cmat_ntl,1,2015-02-01,180,784.8469229452027,652.9621586655126,5.177664222359092,0.8878750940569374,0.051554291352988946,0.061967185075025286,0.9415464574939161,4224,0.0025290736910606295,424288,24,86.26241087913513,42,0.35631537437438965,22626.0,8662.0,4224.0,91.60604071617126
cmat_ntl,2,2016-03-01,180,906.609350179507,667.9424130988843,5.372385564862181,0.8507393618890475,0.05332033926811613,0.07237258360484004,0.8928706619000147,4224,0.007193837779649424,424544,32,155.7026605606079,42,0.35126376152038574,32080.0,8664.0,4224.0,157.9667730331421
cmat_ntl,3,2017-04-01,180,796.5717241850247,600.4455513231682,4.79145258860384,0.7576183480245209,0.04737459533246371,0.06284876789142488,0.8691611088636395,4224,0.006036619827842943,424672,50,309.4198453426361,42,0.358644962310791,41584.0,8664.0,4224.0,312.72245597839355
cmat_ntl,4,2018-05-01,180,748.0524197256597,523.1211601026131,4.258089437137018,0.6997653492542486,0.0423825017617002,0.060606099341590176,0.9149120640321033,4224,0.004136648748766782,424928,50,374.5683271884918,42,0.3895072937011719,51064.0,8664.0,4224.0,375.8423969745636
cmat_ntl,5,2019-06-01,180,1202.3065306215108,903.1592467336943,7.828133931380778,1.2716009219398332,0.07503175436259973,0.09988401115350855,0.8189183216006986,4224,0.006692323663788985,425056,24,211.07732462882996,42,0.36574721336364746,60568.0,8687.0,4224.0,214.17148613929749
cmat_ntl,6,2020-07-01,180,1179.924592653363,857.7839465285792,7.452454152199599,1.2123994992004083,0.07034935768771813,0.09676904953634613,0.8661761597262286,4224,0.00936228916672168,424928,24,242.25659847259521,42,0.3719065189361572,70071.0,8663.0,4224.0,245.20871305465698
cmat_ntl,7,2021-08-01,180,1498.89707301747,1058.486104329427,10.019641743758646,1.41372085646302,0.08975745542268541,0.12710340425280434,0.8079172483540449,4224,0.010854687852021443,425056,29,331.39229440689087,42,0.3770725727081299,79574.0,8663.0,4224.0,332.86931705474854
cmat_ntl,8,2022-09-01,180,1534.248584834785,1259.1112398089786,8.917947845445743,1.4279110737419272,0.09170449756539646,0.11174349903670142,0.8500847535550918,4224,0.003678586687302039,425056,24,305.9645495414734,42,0.37563037872314453,89077.0,8663.0,4224.0,307.93319487571716
cmat_ntl,9,2023-10-01,180,1438.0126064918718,1174.779538934881,7.907103841060022,1.5447367594003698,0.08277096851025537,0.10131747466184518,0.8995573088713218,4224,0.00518955409001244,424672,29,406.93885684013367,42,0.37775635719299316,98556.0,8687.0,4224.0,409.5603950023651
