model,fold,train_end,horizon_days,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,best_val_loss,n_params,n_epochs,train_time_s,seed,infer_time_s,n_train,n_val,n_test,elapsed_s
cmat_tab,0,2014-01-01,60,957.7931385958236,811.4725487667059,5.745132799564684,1.118740807154921,0.058122985617435,0.0686034258382383,0.9602615121291008,1272,0.0033269073964757,423976,31,166.73614978790283,42,,,,,
cmat_tab,1,2015-02-01,60,822.9262271454901,665.9878720457449,5.054400598085689,0.933182357354437,0.04989380418514953,0.06165115276033246,0.9468260340475388,1272,0.004242054865562243,424360,24,192.48783898353577,42,0.2813136577606201,25434.0,8590.0,1272.0,219.48996567726135
cmat_tab,2,2016-03-01,60,964.0969916466802,778.2288741585594,6.145163925880833,0.9779540469768953,0.06195362667245502,0.07675030711382463,0.921030841237979,1272,0.003714356462269516,424488,50,523.9695630073547,42,0.27294445037841797,34888.0,8592.0,1272.0,525.2811679840088
cmat_tab,3,2017-04-01,60,1282.0430381884867,901.7366858908215,6.853839238427901,1.1094326035075661,0.07056295780682985,0.10032279957742257,0.7410081038805485,1272,0.005696423970843184,424744,26,342.5218117237091,42,0.2780606746673584,44392.0,8592.0,1272.0,345.2440011501312
cmat_tab,4,2018-05-01,60,751.4723568287053,577.3404802046482,4.855865323226437,0.7326120748972048,0.04799970818762616,0.06247691799830101,0.8817619116929496,1272,0.0055567594046001655,424872,24,378.23727107048035,42,0.29476404190063477,53872.0,8592.0,1272.0,380.2227599620819
cmat_tab,5,2019-06-01,60,1001.4185137267367,770.4490091575766,6.980439673074497,1.0889436538040496,0.06754906095392346,0.08779929550182557,0.7995406171170986,1272,0.007470544278449206,425000,24,441.2461612224579,42,0.28154873847961426,63376.0,8615.0,1272.0,446.6775612831116
cmat_tab,6,2020-07-01,60,1236.3294449137493,850.1404883426691,8.048405436673525,1.2581893388485983,0.07616567938168047,0.1107650716589278,0.6284827933176136,1272,0.012579994021480398,424872,47,991.0521111488342,42,0.2875981330871582,72879.0,8591.0,1272.0,992.9151728153229
cmat_tab,7,2021-08-01,60,1817.6314419373075,1369.0431952326553,14.097273083743724,1.7515709146393068,0.12623508690008955,0.16759797194441226,0.6238770420099536,1272,0.012741380753722664,425000,24,569.4503264427185,42,0.2849431037902832,82382.0,8591.0,1272.0,571.2683110237122
cmat_tab,8,2022-09-01,60,826.7033350562313,650.7722720739977,5.178230593493469,0.732694394837502,0.05092478629612578,0.06469189373090868,0.891363603430218,1272,0.006754406754141258,425000,27,709.5455169677734,42,0.29169535636901855,91885.0,8591.0,1272.0,711.3791770935059
cmat_tab,9,2023-10-01,60,1246.1528894046517,1045.3664566136006,7.468959064211815,1.4867791464995188,0.07537326847200411,0.08985042106146189,0.9152797646021266,1272,0.005918279893295322,425000,25,725.0471074581146,42,0.30005383491516113,101364.0,8615.0,1272.0,727.5299050807953
