model,fold,seed,cutoff,horizon_days,horizon_hours,n_train,n_test,rmse,mae,mape_pct,mase,nmae,nrmse,pcc,n_samples,n_val,train_time_s,infer_time_s,n_features,elapsed_s
van_de_sande_prophet_lstm,0,123,2015-01-01,120,2880,14660,2880,846.48,654.13,5.16,0.9178,0.0492,0.0637,0.9251,2880,8758,21.11,0.01,23,34.0
van_de_sande_prophet_lstm,1,123,2016-02-01,120,2880,24162,2880,785.5,606.97,4.89,0.8361,0.0476,0.0616,0.9347,2880,8758,12.23,0.01,24,35.2
van_de_sande_prophet_lstm,2,123,2017-03-01,120,2880,33616,2880,879.12,628.29,5.0,0.7703,0.0495,0.0693,0.8946,2880,8760,20.9,0.01,24,59.8
van_de_sande_prophet_lstm,3,123,2018-04-01,120,2880,43120,2880,1024.71,704.32,5.43,0.8608,0.0554,0.0806,0.8065,2880,8760,18.93,0.01,24,69.0
van_de_sande_prophet_lstm,4,123,2019-05-01,120,2880,52600,2880,1115.94,896.93,7.6,1.201,0.0738,0.0918,0.8397,2880,8760,30.84,0.01,24,99.5
van_de_sande_prophet_lstm,5,123,2020-06-01,120,2880,62104,2880,1134.8,808.16,7.2,1.0891,0.0695,0.0976,0.7195,2880,8783,32.89,0.01,24,121.9
van_de_sande_prophet_lstm,6,123,2021-07-01,120,2880,71607,2880,1248.2,1069.25,8.98,1.4958,0.0922,0.1076,0.7382,2880,8759,31.62,0.01,24,144.8
van_de_sande_prophet_lstm,7,123,2022-08-01,120,2880,81110,2880,1790.66,1414.33,13.89,1.804,0.1266,0.1603,0.7445,2880,8759,40.35,0.01,24,230.6
van_de_sande_prophet_lstm,8,123,2023-09-01,120,2880,90607,2880,2857.12,2473.03,17.55,2.6325,0.1849,0.2136,0.7071,2880,8759,37.24,0.0,24,169.1
van_de_sande_prophet_lstm,9,123,2024-10-01,120,2880,100084,2880,989.28,814.98,5.56,1.099,0.057,0.0692,0.9263,2880,8783,46.73,0.01,24,200.6
